#      date    lon    lat    value 
 1979-01-01 338.25  15.75 -9.96921e+36 
 1979-01-01 338.75  15.75 -9.96921e+36 
 1979-01-01 339.25  15.75 -9.96921e+36 
 1979-01-01 339.75  15.75 -9.96921e+36 
 1979-01-01 340.25  15.75 -9.96921e+36 
 1979-01-01 340.75  15.75 -9.96921e+36 
 1979-01-01 260.25  15.25 -9.96921e+36 
 1979-01-01 260.75  15.25 -9.96921e+36 
 1979-01-01 261.25  15.25 -9.96921e+36 
 1979-01-01 261.75  15.25 -9.96921e+36 
 1979-01-01 262.25  15.25 -9.96921e+36 
 1979-01-01 262.75  15.25 -9.96921e+36 
 1979-01-01 263.25  15.25 -9.96921e+36 
 1979-01-01 263.75  15.25 -9.96921e+36 
 1979-01-01 264.25  15.25 -9.96921e+36 
 1979-01-01 264.75  15.25 -9.96921e+36 
 1979-01-01 265.25  15.25 -9.96921e+36 
 1979-01-01 265.75  15.25 -9.96921e+36 
 1979-01-01 266.25  15.25 -9.96921e+36 
 1979-01-01 266.75  15.25        0 
 1979-01-01 267.25  15.25        0 
 1979-01-01 267.75  15.25        0 
 1979-01-01 268.25  15.25        0 
 1979-01-01 268.75  15.25        0 
 1979-01-01 269.25  15.25        0 
 1979-01-01 269.75  15.25        0 
 1979-01-01 270.25  15.25        0 
 1979-01-01 270.75  15.25        0 
 1979-01-01 271.25  15.25        0 
 1979-01-01 271.75  15.25        0 
 1979-01-01 272.25  15.25        0 
 1979-01-01 272.75  15.25        0 
 1979-01-01 273.25  15.25        0 
 1979-01-01 273.75  15.25        0 
 1979-01-01 274.25  15.25        0 
 1979-01-01 274.75  15.25        0 
 1979-01-01 275.25  15.25        0 
 1979-01-01 275.75  15.25        0 
 1979-01-01 276.25  15.25        0 
 1979-01-01 276.75  15.25        0 
 1979-01-01 277.25  15.25 -9.96921e+36 
 1979-01-01 277.75  15.25 -9.96921e+36 
 1979-01-01 278.25  15.25 -9.96921e+36 
 1979-01-01 278.75  15.25 -9.96921e+36 
 1979-01-01 279.25  15.25 -9.96921e+36 
 1979-01-01 279.75  15.25 -9.96921e+36 
 1979-01-01 280.25  15.25 -9.96921e+36 
 1979-01-01 280.75  15.25 -9.96921e+36 
 1979-01-01 281.25  15.25 -9.96921e+36 
 1979-01-01 281.75  15.25 -9.96921e+36 
 1979-01-01 282.25  15.25 -9.96921e+36 
 1979-01-01 282.75  15.25 -9.96921e+36 
 1979-01-01 283.25  15.25 -9.96921e+36 
 1979-01-01 283.75  15.25 -9.96921e+36 
 1979-01-01 284.25  15.25 -9.96921e+36 
 1979-01-01 284.75  15.25 -9.96921e+36 
 1979-01-01 285.25  15.25 -9.96921e+36 
 1979-01-01 285.75  15.25 -9.96921e+36 
 1979-01-01 286.25  15.25 -9.96921e+36 
 1979-01-01 286.75  15.25 -9.96921e+36 
 1979-01-01 287.25  15.25 -9.96921e+36 
 1979-01-01 287.75  15.25 -9.96921e+36 
 1979-01-01 288.25  15.25 -9.96921e+36 
 1979-01-01 288.75  15.25 -9.96921e+36 
 1979-01-01 289.25  15.25 -9.96921e+36 
 1979-01-01 289.75  15.25 -9.96921e+36 
 1979-01-01 290.25  15.25 -9.96921e+36 
 1979-01-01 290.75  15.25 -9.96921e+36 
 1979-01-01 291.25  15.25 -9.96921e+36 
 1979-01-01 291.75  15.25 -9.96921e+36 
 1979-01-01 292.25  15.25 -9.96921e+36 
 1979-01-01 292.75  15.25 -9.96921e+36 
 1979-01-01 293.25  15.25 -9.96921e+36 
 1979-01-01 293.75  15.25 -9.96921e+36 
 1979-01-01 294.25  15.25 -9.96921e+36 
 1979-01-01 294.75  15.25 -9.96921e+36 
 1979-01-01 295.25  15.25 -9.96921e+36 
 1979-01-01 295.75  15.25 -9.96921e+36 
 1979-01-01 296.25  15.25 -9.96921e+36 
 1979-01-01 296.75  15.25 -9.96921e+36 
 1979-01-01 297.25  15.25 -9.96921e+36 
 1979-01-01 297.75  15.25 -9.96921e+36 
 1979-01-01 298.25  15.25 -9.96921e+36 
 1979-01-01 298.75  15.25 0.0948123 
 1979-01-01 299.25  15.25 -9.96921e+36 
 1979-01-01 299.75  15.25 -9.96921e+36 
 1979-01-01 300.25  15.25 -9.96921e+36 
 1979-01-01 300.75  15.25 -9.96921e+36 
 1979-01-01 301.25  15.25 -9.96921e+36 
 1979-01-01 301.75  15.25 -9.96921e+36 
 1979-01-01 302.25  15.25 -9.96921e+36 
 1979-01-01 302.75  15.25 -9.96921e+36 
 1979-01-01 303.25  15.25 -9.96921e+36 
 1979-01-01 303.75  15.25 -9.96921e+36 
 1979-01-01 304.25  15.25 -9.96921e+36 
 1979-01-01 304.75  15.25 -9.96921e+36 
 1979-01-01 305.25  15.25 -9.96921e+36 
 1979-01-01 305.75  15.25 -9.96921e+36 
 1979-01-01 306.25  15.25 -9.96921e+36 
 1979-01-01 306.75  15.25 -9.96921e+36 
 1979-01-01 307.25  15.25 -9.96921e+36 
 1979-01-01 307.75  15.25 -9.96921e+36 
 1979-01-01 308.25  15.25 -9.96921e+36 
 1979-01-01 308.75  15.25 -9.96921e+36 
 1979-01-01 309.25  15.25 -9.96921e+36 
 1979-01-01 309.75  15.25 -9.96921e+36 
 1979-01-01 310.25  15.25 -9.96921e+36 
 1979-01-01 310.75  15.25 -9.96921e+36 
 1979-01-01 311.25  15.25 -9.96921e+36 
 1979-01-01 311.75  15.25 -9.96921e+36 
 1979-01-01 312.25  15.25 -9.96921e+36 
 1979-01-01 312.75  15.25 -9.96921e+36 
 1979-01-01 313.25  15.25 -9.96921e+36 
 1979-01-01 313.75  15.25 -9.96921e+36 
 1979-01-01 314.25  15.25 -9.96921e+36 
 1979-01-01 314.75  15.25 -9.96921e+36 
 1979-01-01 315.25  15.25 -9.96921e+36 
 1979-01-01 315.75  15.25 -9.96921e+36 
 1979-01-01 316.25  15.25 -9.96921e+36 
 1979-01-01 316.75  15.25 -9.96921e+36 
 1979-01-01 317.25  15.25 -9.96921e+36 
 1979-01-01 317.75  15.25 -9.96921e+36 
 1979-01-01 318.25  15.25 -9.96921e+36 
 1979-01-01 318.75  15.25 -9.96921e+36 
 1979-01-01 319.25  15.25 -9.96921e+36 
 1979-01-01 319.75  15.25 -9.96921e+36 
 1979-01-01 320.25  15.25 -9.96921e+36 
 1979-01-01 320.75  15.25 -9.96921e+36 
 1979-01-01 321.25  15.25 -9.96921e+36 
 1979-01-01 321.75  15.25 -9.96921e+36 
 1979-01-01 322.25  15.25 -9.96921e+36 
 1979-01-01 322.75  15.25 -9.96921e+36 
 1979-01-01 323.25  15.25 -9.96921e+36 
 1979-01-01 323.75  15.25 -9.96921e+36 
 1979-01-01 324.25  15.25 -9.96921e+36 
 1979-01-01 324.75  15.25 -9.96921e+36 
 1979-01-01 325.25  15.25 -9.96921e+36 
 1979-01-01 325.75  15.25 -9.96921e+36 
 1979-01-01 326.25  15.25 -9.96921e+36 
 1979-01-01 326.75  15.25 -9.96921e+36 
 1979-01-01 327.25  15.25 -9.96921e+36 
 1979-01-01 327.75  15.25 -9.96921e+36 
 1979-01-01 328.25  15.25 -9.96921e+36 
 1979-01-01 328.75  15.25 -9.96921e+36 
 1979-01-01 329.25  15.25 -9.96921e+36 
 1979-01-01 329.75  15.25 -9.96921e+36 
 1979-01-01 330.25  15.25 -9.96921e+36 
 1979-01-01 330.75  15.25 -9.96921e+36 
 1979-01-01 331.25  15.25 -9.96921e+36 
 1979-01-01 331.75  15.25 -9.96921e+36 
 1979-01-01 332.25  15.25 -9.96921e+36 
 1979-01-01 332.75  15.25 -9.96921e+36 
 1979-01-01 333.25  15.25 -9.96921e+36 
 1979-01-01 333.75  15.25 -9.96921e+36 
 1979-01-01 334.25  15.25 -9.96921e+36 
 1979-01-01 334.75  15.25 -9.96921e+36 
 1979-01-01 335.25  15.25 -9.96921e+36 
 1979-01-01 335.75  15.25        0 
 1979-01-01 336.25  15.25        0 
 1979-01-01 336.75  15.25        0 
 1979-01-01 337.25  15.25 -9.96921e+36 
 1979-01-01 337.75  15.25 -9.96921e+36 
 1979-01-01 338.25  15.25 -9.96921e+36 
 1979-01-01 338.75  15.25 -9.96921e+36 
 1979-01-01 339.25  15.25 -9.96921e+36 
 1979-01-01 339.75  15.25 -9.96921e+36 
 1979-01-01 340.25  15.25 -9.96921e+36 
 1979-01-01 340.75  15.25 -9.96921e+36 
 1979-01-01 260.25  14.75 -9.96921e+36 
 1979-01-01 260.75  14.75 -9.96921e+36 
 1979-01-01 261.25  14.75 -9.96921e+36 
 1979-01-01 261.75  14.75 -9.96921e+36 
 1979-01-01 262.25  14.75 -9.96921e+36 
 1979-01-01 262.75  14.75 -9.96921e+36 
 1979-01-01 263.25  14.75 -9.96921e+36 
 1979-01-01 263.75  14.75 -9.96921e+36 
 1979-01-01 264.25  14.75 -9.96921e+36 
 1979-01-01 264.75  14.75 -9.96921e+36 
 1979-01-01 265.25  14.75 -9.96921e+36 
 1979-01-01 265.75  14.75 -9.96921e+36 
 1979-01-01 266.25  14.75 -9.96921e+36 
 1979-01-01 266.75  14.75 -9.96921e+36 
 1979-01-01 267.25  14.75        0 
 1979-01-01 267.75  14.75        0 
 1979-01-01 268.25  14.75        0 
 1979-01-01 268.75  14.75        0 
 1979-01-01 269.25  14.75        0 
 1979-01-01 269.75  14.75        0 
 1979-01-01 270.25  14.75        0 
 1979-01-01 270.75  14.75        0 
 1979-01-01 271.25  14.75        0 
 1979-01-01 271.75  14.75        0 
 1979-01-01 272.25  14.75        0 
 1979-01-01 272.75  14.75        0 
 1979-01-01 273.25  14.75        0 
 1979-01-01 273.75  14.75        0 
 1979-01-01 274.25  14.75        0 
 1979-01-01 274.75  14.75        0 
 1979-01-01 275.25  14.75        0 
 1979-01-01 275.75  14.75        0 
 1979-01-01 276.25  14.75        0 
 1979-01-01 276.75  14.75        0 
 1979-01-01 277.25  14.75 -9.96921e+36 
 1979-01-01 277.75  14.75 -9.96921e+36 
 1979-01-01 278.25  14.75 -9.96921e+36 
 1979-01-01 278.75  14.75 -9.96921e+36 
 1979-01-01 279.25  14.75 -9.96921e+36 
 1979-01-01 279.75  14.75 -9.96921e+36 
 1979-01-01 280.25  14.75 -9.96921e+36 
 1979-01-01 280.75  14.75 -9.96921e+36 
 1979-01-01 281.25  14.75 -9.96921e+36 
 1979-01-01 281.75  14.75 -9.96921e+36 
 1979-01-01 282.25  14.75 -9.96921e+36 
 1979-01-01 282.75  14.75 -9.96921e+36 
 1979-01-01 283.25  14.75 -9.96921e+36 
 1979-01-01 283.75  14.75 -9.96921e+36 
 1979-01-01 284.25  14.75 -9.96921e+36 
 1979-01-01 284.75  14.75 -9.96921e+36 
 1979-01-01 285.25  14.75 -9.96921e+36 
 1979-01-01 285.75  14.75 -9.96921e+36 
 1979-01-01 286.25  14.75 -9.96921e+36 
 1979-01-01 286.75  14.75 -9.96921e+36 
 1979-01-01 287.25  14.75 -9.96921e+36 
 1979-01-01 287.75  14.75 -9.96921e+36 
 1979-01-01 288.25  14.75 -9.96921e+36 
 1979-01-01 288.75  14.75 -9.96921e+36 
 1979-01-01 289.25  14.75 -9.96921e+36 
 1979-01-01 289.75  14.75 -9.96921e+36 
 1979-01-01 290.25  14.75 -9.96921e+36 
 1979-01-01 290.75  14.75 -9.96921e+36 
 1979-01-01 291.25  14.75 -9.96921e+36 
 1979-01-01 291.75  14.75 -9.96921e+36 
 1979-01-01 292.25  14.75 -9.96921e+36 
 1979-01-01 292.75  14.75 -9.96921e+36 
 1979-01-01 293.25  14.75 -9.96921e+36 
 1979-01-01 293.75  14.75 -9.96921e+36 
 1979-01-01 294.25  14.75 -9.96921e+36 
 1979-01-01 294.75  14.75 -9.96921e+36 
 1979-01-01 295.25  14.75 -9.96921e+36 
 1979-01-01 295.75  14.75 -9.96921e+36 
 1979-01-01 296.25  14.75 -9.96921e+36 
 1979-01-01 296.75  14.75 -9.96921e+36 
 1979-01-01 297.25  14.75 -9.96921e+36 
 1979-01-01 297.75  14.75 -9.96921e+36 
 1979-01-01 298.25  14.75 -9.96921e+36 
 1979-01-01 298.75  14.75 0.287602 
 1979-01-01 299.25  14.75 0.230562 
 1979-01-01 299.75  14.75 -9.96921e+36 
 1979-01-01 300.25  14.75 -9.96921e+36 
 1979-01-01 300.75  14.75 -9.96921e+36 
 1979-01-01 301.25  14.75 -9.96921e+36 
 1979-01-01 301.75  14.75 -9.96921e+36 
 1979-01-01 302.25  14.75 -9.96921e+36 
 1979-01-01 302.75  14.75 -9.96921e+36 
 1979-01-01 303.25  14.75 -9.96921e+36 
 1979-01-01 303.75  14.75 -9.96921e+36 
 1979-01-01 304.25  14.75 -9.96921e+36 
 1979-01-01 304.75  14.75 -9.96921e+36 
 1979-01-01 305.25  14.75 -9.96921e+36 
 1979-01-01 305.75  14.75 -9.96921e+36 
 1979-01-01 306.25  14.75 -9.96921e+36 
 1979-01-01 306.75  14.75 -9.96921e+36 
 1979-01-01 307.25  14.75 -9.96921e+36 
 1979-01-01 307.75  14.75 -9.96921e+36 
 1979-01-01 308.25  14.75 -9.96921e+36 
 1979-01-01 308.75  14.75 -9.96921e+36 
 1979-01-01 309.25  14.75 -9.96921e+36 
 1979-01-01 309.75  14.75 -9.96921e+36 
 1979-01-01 310.25  14.75 -9.96921e+36 
 1979-01-01 310.75  14.75 -9.96921e+36 
 1979-01-01 311.25  14.75 -9.96921e+36 
 1979-01-01 311.75  14.75 -9.96921e+36 
 1979-01-01 312.25  14.75 -9.96921e+36 
 1979-01-01 312.75  14.75 -9.96921e+36 
 1979-01-01 313.25  14.75 -9.96921e+36 
 1979-01-01 313.75  14.75 -9.96921e+36 
 1979-01-01 314.25  14.75 -9.96921e+36 
 1979-01-01 314.75  14.75 -9.96921e+36 
 1979-01-01 315.25  14.75 -9.96921e+36 
 1979-01-01 315.75  14.75 -9.96921e+36 
 1979-01-01 316.25  14.75 -9.96921e+36 
 1979-01-01 316.75  14.75 -9.96921e+36 
 1979-01-01 317.25  14.75 -9.96921e+36 
 1979-01-01 317.75  14.75 -9.96921e+36 
 1979-01-01 318.25  14.75 -9.96921e+36 
 1979-01-01 318.75  14.75 -9.96921e+36 
 1979-01-01 319.25  14.75 -9.96921e+36 
 1979-01-01 319.75  14.75 -9.96921e+36 
 1979-01-01 320.25  14.75 -9.96921e+36 
 1979-01-01 320.75  14.75 -9.96921e+36 
 1979-01-01 321.25  14.75 -9.96921e+36 
 1979-01-01 321.75  14.75 -9.96921e+36 
 1979-01-01 322.25  14.75 -9.96921e+36 
 1979-01-01 322.75  14.75 -9.96921e+36 
 1979-01-01 323.25  14.75 -9.96921e+36 
 1979-01-01 323.75  14.75 -9.96921e+36 
 1979-01-01 324.25  14.75 -9.96921e+36 
 1979-01-01 324.75  14.75 -9.96921e+36 
 1979-01-01 325.25  14.75 -9.96921e+36 
 1979-01-01 325.75  14.75 -9.96921e+36 
 1979-01-01 326.25  14.75 -9.96921e+36 
 1979-01-01 326.75  14.75 -9.96921e+36 
 1979-01-01 327.25  14.75 -9.96921e+36 
 1979-01-01 327.75  14.75 -9.96921e+36 
 1979-01-01 328.25  14.75 -9.96921e+36 
 1979-01-01 328.75  14.75 -9.96921e+36 
 1979-01-01 329.25  14.75 -9.96921e+36 
 1979-01-01 329.75  14.75 -9.96921e+36 
 1979-01-01 330.25  14.75 -9.96921e+36 
 1979-01-01 330.75  14.75 -9.96921e+36 
 1979-01-01 331.25  14.75 -9.96921e+36 
 1979-01-01 331.75  14.75 -9.96921e+36 
 1979-01-01 332.25  14.75 -9.96921e+36 
 1979-01-01 332.75  14.75 -9.96921e+36 
 1979-01-01 333.25  14.75 -9.96921e+36 
 1979-01-01 333.75  14.75 -9.96921e+36 
 1979-01-01 334.25  14.75 -9.96921e+36 
 1979-01-01 334.75  14.75 -9.96921e+36 
 1979-01-01 335.25  14.75 -9.96921e+36 
 1979-01-01 335.75  14.75        0 
 1979-01-01 336.25  14.75        0 
 1979-01-01 336.75  14.75        0 
 1979-01-01 337.25  14.75 -9.96921e+36 
 1979-01-01 337.75  14.75 -9.96921e+36 
 1979-01-01 338.25  14.75 -9.96921e+36 
 1979-01-01 338.75  14.75 -9.96921e+36 
 1979-01-01 339.25  14.75 -9.96921e+36 
 1979-01-01 339.75  14.75 -9.96921e+36 
 1979-01-01 340.25  14.75 -9.96921e+36 
 1979-01-01 340.75  14.75 -9.96921e+36 
 1979-01-01 260.25  14.25 -9.96921e+36 
 1979-01-01 260.75  14.25 -9.96921e+36 
 1979-01-01 261.25  14.25 -9.96921e+36 
 1979-01-01 261.75  14.25 -9.96921e+36 
 1979-01-01 262.25  14.25 -9.96921e+36 
 1979-01-01 262.75  14.25 -9.96921e+36 
 1979-01-01 263.25  14.25 -9.96921e+36 
 1979-01-01 263.75  14.25 -9.96921e+36 
 1979-01-01 264.25  14.25 -9.96921e+36 
 1979-01-01 264.75  14.25 -9.96921e+36 
 1979-01-01 265.25  14.25 -9.96921e+36 
 1979-01-01 265.75  14.25 -9.96921e+36 
 1979-01-01 266.25  14.25 -9.96921e+36 
 1979-01-01 266.75  14.25 -9.96921e+36 
 1979-01-01 267.25  14.25 -9.96921e+36 
 1979-01-01 267.75  14.25        0 
 1979-01-01 268.25  14.25        0 
 1979-01-01 268.75  14.25        0 
 1979-01-01 269.25  14.25        0 
 1979-01-01 269.75  14.25        0 
 1979-01-01 270.25  14.25        0 
 1979-01-01 270.75  14.25        0 
 1979-01-01 271.25  14.25        0 
 1979-01-01 271.75  14.25        0 
 1979-01-01 272.25  14.25        0 
 1979-01-01 272.75  14.25        0 
 1979-01-01 273.25  14.25        0 
 1979-01-01 273.75  14.25        0 
 1979-01-01 274.25  14.25        0 
 1979-01-01 274.75  14.25        0 
 1979-01-01 275.25  14.25        0 
 1979-01-01 275.75  14.25        0 
 1979-01-01 276.25  14.25        0 
 1979-01-01 276.75  14.25        0 
 1979-01-01 277.25  14.25 -9.96921e+36 
 1979-01-01 277.75  14.25 -9.96921e+36 
 1979-01-01 278.25  14.25 -9.96921e+36 
 1979-01-01 278.75  14.25 -9.96921e+36 
 1979-01-01 279.25  14.25 -9.96921e+36 
 1979-01-01 279.75  14.25 -9.96921e+36 
 1979-01-01 280.25  14.25 -9.96921e+36 
 1979-01-01 280.75  14.25 -9.96921e+36 
 1979-01-01 281.25  14.25 -9.96921e+36 
 1979-01-01 281.75  14.25 -9.96921e+36 
 1979-01-01 282.25  14.25 -9.96921e+36 
 1979-01-01 282.75  14.25 -9.96921e+36 
 1979-01-01 283.25  14.25 -9.96921e+36 
 1979-01-01 283.75  14.25 -9.96921e+36 
 1979-01-01 284.25  14.25 -9.96921e+36 
 1979-01-01 284.75  14.25 -9.96921e+36 
 1979-01-01 285.25  14.25 -9.96921e+36 
 1979-01-01 285.75  14.25 -9.96921e+36 
 1979-01-01 286.25  14.25 -9.96921e+36 
 1979-01-01 286.75  14.25 -9.96921e+36 
 1979-01-01 287.25  14.25 -9.96921e+36 
 1979-01-01 287.75  14.25 -9.96921e+36 
 1979-01-01 288.25  14.25 -9.96921e+36 
 1979-01-01 288.75  14.25 -9.96921e+36 
 1979-01-01 289.25  14.25 -9.96921e+36 
 1979-01-01 289.75  14.25 -9.96921e+36 
 1979-01-01 290.25  14.25 -9.96921e+36 
 1979-01-01 290.75  14.25 -9.96921e+36 
 1979-01-01 291.25  14.25 -9.96921e+36 
 1979-01-01 291.75  14.25 -9.96921e+36 
 1979-01-01 292.25  14.25 -9.96921e+36 
 1979-01-01 292.75  14.25 -9.96921e+36 
 1979-01-01 293.25  14.25 -9.96921e+36 
 1979-01-01 293.75  14.25 -9.96921e+36 
 1979-01-01 294.25  14.25 -9.96921e+36 
 1979-01-01 294.75  14.25 -9.96921e+36 
 1979-01-01 295.25  14.25 -9.96921e+36 
 1979-01-01 295.75  14.25 -9.96921e+36 
 1979-01-01 296.25  14.25 -9.96921e+36 
 1979-01-01 296.75  14.25 -9.96921e+36 
 1979-01-01 297.25  14.25 -9.96921e+36 
 1979-01-01 297.75  14.25 -9.96921e+36 
 1979-01-01 298.25  14.25 -9.96921e+36 
 1979-01-01 298.75  14.25 0.105012 
 1979-01-01 299.25  14.25 0.054258 
 1979-01-01 299.75  14.25 -9.96921e+36 
 1979-01-01 300.25  14.25 -9.96921e+36 
 1979-01-01 300.75  14.25 -9.96921e+36 
 1979-01-01 301.25  14.25 -9.96921e+36 
 1979-01-01 301.75  14.25 -9.96921e+36 
 1979-01-01 302.25  14.25 -9.96921e+36 
 1979-01-01 302.75  14.25 -9.96921e+36 
 1979-01-01 303.25  14.25 -9.96921e+36 
 1979-01-01 303.75  14.25 -9.96921e+36 
 1979-01-01 304.25  14.25 -9.96921e+36 
 1979-01-01 304.75  14.25 -9.96921e+36 
 1979-01-01 305.25  14.25 -9.96921e+36 
 1979-01-01 305.75  14.25 -9.96921e+36 
 1979-01-01 306.25  14.25 -9.96921e+36 
 1979-01-01 306.75  14.25 -9.96921e+36 
 1979-01-01 307.25  14.25 -9.96921e+36 
 1979-01-01 307.75  14.25 -9.96921e+36 
 1979-01-01 308.25  14.25 -9.96921e+36 
 1979-01-01 308.75  14.25 -9.96921e+36 
 1979-01-01 309.25  14.25 -9.96921e+36 
 1979-01-01 309.75  14.25 -9.96921e+36 
 1979-01-01 310.25  14.25 -9.96921e+36 
 1979-01-01 310.75  14.25 -9.96921e+36 
 1979-01-01 311.25  14.25 -9.96921e+36 
 1979-01-01 311.75  14.25 -9.96921e+36 
 1979-01-01 312.25  14.25 -9.96921e+36 
 1979-01-01 312.75  14.25 -9.96921e+36 
 1979-01-01 313.25  14.25 -9.96921e+36 
 1979-01-01 313.75  14.25 -9.96921e+36 
 1979-01-01 314.25  14.25 -9.96921e+36 
 1979-01-01 314.75  14.25 -9.96921e+36 
 1979-01-01 315.25  14.25 -9.96921e+36 
 1979-01-01 315.75  14.25 -9.96921e+36 
 1979-01-01 316.25  14.25 -9.96921e+36 
 1979-01-01 316.75  14.25 -9.96921e+36 
 1979-01-01 317.25  14.25 -9.96921e+36 
 1979-01-01 317.75  14.25 -9.96921e+36 
 1979-01-01 318.25  14.25 -9.96921e+36 
 1979-01-01 318.75  14.25 -9.96921e+36 
 1979-01-01 319.25  14.25 -9.96921e+36 
 1979-01-01 319.75  14.25 -9.96921e+36 
 1979-01-01 320.25  14.25 -9.96921e+36 
 1979-01-01 320.75  14.25 -9.96921e+36 
 1979-01-01 321.25  14.25 -9.96921e+36 
 1979-01-01 321.75  14.25 -9.96921e+36 
 1979-01-01 322.25  14.25 -9.96921e+36 
 1979-01-01 322.75  14.25 -9.96921e+36 
 1979-01-01 323.25  14.25 -9.96921e+36 
 1979-01-01 323.75  14.25 -9.96921e+36 
 1979-01-01 324.25  14.25 -9.96921e+36 
 1979-01-01 324.75  14.25 -9.96921e+36 
 1979-01-01 325.25  14.25 -9.96921e+36 
 1979-01-01 325.75  14.25 -9.96921e+36 
 1979-01-01 326.25  14.25 -9.96921e+36 
 1979-01-01 326.75  14.25 -9.96921e+36 
 1979-01-01 327.25  14.25 -9.96921e+36 
 1979-01-01 327.75  14.25 -9.96921e+36 
 1979-01-01 328.25  14.25 -9.96921e+36 
 1979-01-01 328.75  14.25 -9.96921e+36 
 1979-01-01 329.25  14.25 -9.96921e+36 
 1979-01-01 329.75  14.25 -9.96921e+36 
 1979-01-01 330.25  14.25 -9.96921e+36 
 1979-01-01 330.75  14.25 -9.96921e+36 
 1979-01-01 331.25  14.25 -9.96921e+36 
 1979-01-01 331.75  14.25 -9.96921e+36 
 1979-01-01 332.25  14.25 -9.96921e+36 
 1979-01-01 332.75  14.25 -9.96921e+36 
 1979-01-01 333.25  14.25 -9.96921e+36 
 1979-01-01 333.75  14.25 -9.96921e+36 
 1979-01-01 334.25  14.25 -9.96921e+36 
 1979-01-01 334.75  14.25 -9.96921e+36 
 1979-01-01 335.25  14.25 -9.96921e+36 
 1979-01-01 335.75  14.25 -9.96921e+36 
 1979-01-01 336.25  14.25 -9.96921e+36 
 1979-01-01 336.75  14.25 -9.96921e+36 
 1979-01-01 337.25  14.25 -9.96921e+36 
 1979-01-01 337.75  14.25 -9.96921e+36 
 1979-01-01 338.25  14.25 -9.96921e+36 
 1979-01-01 338.75  14.25 -9.96921e+36 
 1979-01-01 339.25  14.25 -9.96921e+36 
 1979-01-01 339.75  14.25 -9.96921e+36 
 1979-01-01 340.25  14.25 -9.96921e+36 
 1979-01-01 340.75  14.25 -9.96921e+36 
 1979-01-01 260.25  13.75 -9.96921e+36 
 1979-01-01 260.75  13.75 -9.96921e+36 
 1979-01-01 261.25  13.75 -9.96921e+36 
 1979-01-01 261.75  13.75 -9.96921e+36 
 1979-01-01 262.25  13.75 -9.96921e+36 
 1979-01-01 262.75  13.75 -9.96921e+36 
 1979-01-01 263.25  13.75 -9.96921e+36 
 1979-01-01 263.75  13.75 -9.96921e+36 
 1979-01-01 264.25  13.75 -9.96921e+36 
 1979-01-01 264.75  13.75 -9.96921e+36 
 1979-01-01 265.25  13.75 -9.96921e+36 
 1979-01-01 265.75  13.75 -9.96921e+36 
 1979-01-01 266.25  13.75 -9.96921e+36 
 1979-01-01 266.75  13.75 -9.96921e+36 
 1979-01-01 267.25  13.75 -9.96921e+36 
 1979-01-01 267.75  13.75 -9.96921e+36 
 1979-01-01 268.25  13.75 -9.96921e+36 
 1979-01-01 268.75  13.75        0 
 1979-01-01 269.25  13.75        0 
 1979-01-01 269.75  13.75        0 
 1979-01-01 270.25  13.75        0 
 1979-01-01 270.75  13.75        0 
 1979-01-01 271.25  13.75        0 
 1979-01-01 271.75  13.75        0 
 1979-01-01 272.25  13.75        0 
 1979-01-01 272.75  13.75        0 
 1979-01-01 273.25  13.75        0 
 1979-01-01 273.75  13.75        0 
 1979-01-01 274.25  13.75        0 
 1979-01-01 274.75  13.75        0 
 1979-01-01 275.25  13.75        0 
 1979-01-01 275.75  13.75        0 
 1979-01-01 276.25  13.75        0 
 1979-01-01 276.75  13.75        0 
 1979-01-01 277.25  13.75 -9.96921e+36 
 1979-01-01 277.75  13.75 -9.96921e+36 
 1979-01-01 278.25  13.75 -9.96921e+36 
 1979-01-01 278.75  13.75 -9.96921e+36 
 1979-01-01 279.25  13.75 -9.96921e+36 
 1979-01-01 279.75  13.75 -9.96921e+36 
 1979-01-01 280.25  13.75 -9.96921e+36 
 1979-01-01 280.75  13.75 -9.96921e+36 
 1979-01-01 281.25  13.75 -9.96921e+36 
 1979-01-01 281.75  13.75 -9.96921e+36 
 1979-01-01 282.25  13.75 -9.96921e+36 
 1979-01-01 282.75  13.75 -9.96921e+36 
 1979-01-01 283.25  13.75 -9.96921e+36 
 1979-01-01 283.75  13.75 -9.96921e+36 
 1979-01-01 284.25  13.75 -9.96921e+36 
 1979-01-01 284.75  13.75 -9.96921e+36 
 1979-01-01 285.25  13.75 -9.96921e+36 
 1979-01-01 285.75  13.75 -9.96921e+36 
 1979-01-01 286.25  13.75 -9.96921e+36 
 1979-01-01 286.75  13.75 -9.96921e+36 
 1979-01-01 287.25  13.75 -9.96921e+36 
 1979-01-01 287.75  13.75 -9.96921e+36 
 1979-01-01 288.25  13.75 -9.96921e+36 
 1979-01-01 288.75  13.75 -9.96921e+36 
 1979-01-01 289.25  13.75 -9.96921e+36 
 1979-01-01 289.75  13.75 -9.96921e+36 
 1979-01-01 290.25  13.75 -9.96921e+36 
 1979-01-01 290.75  13.75 -9.96921e+36 
 1979-01-01 291.25  13.75 -9.96921e+36 
 1979-01-01 291.75  13.75 -9.96921e+36 
 1979-01-01 292.25  13.75 -9.96921e+36 
 1979-01-01 292.75  13.75 -9.96921e+36 
 1979-01-01 293.25  13.75 -9.96921e+36 
 1979-01-01 293.75  13.75 -9.96921e+36 
 1979-01-01 294.25  13.75 -9.96921e+36 
